"id","url","title","areas_ids","areas_names","time","rating_count","rating_score","season_id","ep_id","media_id","type_name","tags","duration"
"666","https://www.bilibili.com/bangumi/play/ss39939?theme=movie","长发妹","[1]","['中国大陆']","1963-01-01上映","","","39939","431005","28235635","电影","['短片', '动画']","24分钟"
"667","https://www.bilibili.com/bangumi/play/ss47790?theme=movie","没完没了","[1]","['中国大陆']","1999-12-15上映","","","47790","823088","21597591","电影","['喜剧', '剧情']",""
"668","https://www.bilibili.com/bangumi/play/ss41164?theme=movie","举目凝望","[1]","['中国大陆']","2021","","","41164","469733","28236870","电影","['短片', '剧情']","28分钟"
"669","https://www.bilibili.com/bangumi/play/ss95194?theme=movie","平原上的火焰","[1]","['中国大陆']","2025-03-08上映","","","95194","1582219","28339057","电影","['悬疑', '犯罪']","101分钟"
"670","https://www.bilibili.com/bangumi/play/ss44932?theme=movie","沁","[1]","['中国大陆']","2023-04-19上映","","","44932","746401","20147462","电影","['短片']","4分钟"
"671","https://www.bilibili.com/bangumi/play/ss43135?theme=movie","血，总是热的","[1]","['中国大陆']","1983-01-01上映","","","43135","691608","28339703","电影","['剧情']","96分钟"
"672","https://www.bilibili.com/bangumi/play/ss47643?theme=movie","又是充满希望的一天","[1]","['中国大陆']","2024-08-09上映","","","47643","840114","21238756","电影","['剧情']","133分钟"
"673","https://www.bilibili.com/bangumi/play/ss45239?theme=movie","荡寇风云","[1, 6]","['中国大陆', '中国香港']","2017-05-27上映","","","45239","752243","28368585","电影","['历史', '传记', '战争', '动作']","129分钟"
"674","https://www.bilibili.com/bangumi/play/ss47319?theme=movie","野蛮人入侵","[11, 6, 1]","['马来西亚', '中国香港', '中国大陆']","2023-08-10上映","","","47319","814026","28370561","电影","['剧情']","106分钟"
"675","https://www.bilibili.com/bangumi/play/ss48077?theme=movie","超时空救兵","[1]","['中国大陆']","2012-01-24上映","","","48077","830188","28361685","电影","['喜剧', '科幻', '动作']","90分钟"
"676","https://www.bilibili.com/bangumi/play/ss44622?theme=movie","闺蜜","[1]","['中国大陆']","2014-07-30上映","","","44622","735612","28481023","电影","['喜剧', '爱情']","118分钟"
"677","https://www.bilibili.com/bangumi/play/ss40295?theme=movie","肉桂薄荷","[1]","['中国大陆']","2021","","","40295","445845","28235999","电影","['爱情', '短片', '剧情']","32分钟"
"678","https://www.bilibili.com/bangumi/play/ss44633?theme=movie","千杯不醉","[1, 6]","['中国大陆', '中国香港']","2005-08-18上映","","","44633","745275","28481034","电影","['喜剧', '爱情']","110分钟"
"679","https://www.bilibili.com/bangumi/play/ss75707?theme=movie","车库","[1]","['中国大陆']","敬请期待","","","75707","1220651","23964504","电影","['剧情', '恐怖', '惊悚', '悬疑']",""
"680","https://www.bilibili.com/bangumi/play/ss38036?theme=movie","碟仙诡谭2","[1]","['中国大陆']","2017-03-10上映","208.0","4.5","38036","385231","28233716","电影","['惊悚', '悬疑']","86分钟"
"681","https://www.bilibili.com/bangumi/play/ss43117?theme=movie","一盘没有下完的棋","[2, 1]","['日本', '中国大陆']","1982-09-15上映","","","43117","691490","28339685","电影","['剧情']","130分钟"
"682","https://www.bilibili.com/bangumi/play/ss44627?theme=movie","终极忍者","[1, 6]","['中国大陆', '中国香港']","2006-04-30上映","","","44627","734649","28481028","电影","['动作']","94分钟"
"683","https://www.bilibili.com/bangumi/play/ss35877?theme=movie","三进山城","[1]","['中国大陆']","1965年","","","35877","363561","28231510","电影","['战争']","88分钟"
"684","https://www.bilibili.com/bangumi/play/ss44032?theme=movie","铸剑","[1, 6]","['中国大陆', '中国香港']","1994-01-01上映","","","44032","708867","28346564","电影","['动作']","89分钟"
"685","https://www.bilibili.com/bangumi/play/ss10370?theme=movie","逃出生天","[1, 6]","['中国大陆', '中国香港']","2013-09-30上映","","","10370","116600","125932","电影","['剧情', '灾难']","107分钟"
"686","https://www.bilibili.com/bangumi/play/ss47891?theme=movie","八仙的传说","[1]","['中国大陆']","1985-01-01上映","","","47891","827118","28371813","电影","['剧情', '奇幻']","100分钟"
"687","https://www.bilibili.com/bangumi/play/ss12597?theme=movie","圣诞玫瑰","[1, 6]","['中国大陆', '中国香港']","2013-05-24上映","","","12597","205046","88472","电影","['剧情', '悬疑', '犯罪']","86分钟"
"688","https://www.bilibili.com/bangumi/play/ss43873?theme=movie","蒙太奇","[1]","['中国大陆']","2022-12-29上映","","","43873","713802","28340470","电影","['短片']","15分钟"
"689","https://www.bilibili.com/bangumi/play/ss42056?theme=movie","三国志：关公（下）","[1, 6]","['中国大陆', '中国香港']","1989-01-01上映","","","42056","517284","28338395","电影","['剧情', '战争', '历史']","189分钟"
"690","https://www.bilibili.com/bangumi/play/ss41990?theme=movie","红楼梦第四部：二尤惨死","[1]","['中国大陆']","1989-01-01上映","","","41990","515699","28338253","电影","['剧情', '爱情', '小说改', '家庭']","106分钟"
"691","https://www.bilibili.com/bangumi/play/ss42741?theme=movie","青春冲动","[1]","['中国大陆']","1991-01-01上映","","","42741","678524","28339295","电影","['剧情']","100分钟"
