mv_id,polarity_mean,polarity_std,comment_count,count_positive,count_negative,positive_ratio,negative_ratio
1025,0.18543753027915955,,1,1,0,1.0,0.0
1026,-0.21303595695644617,0.7134457384779554,10,4,6,0.4,0.6
1027,0.2964783161878586,0.41222283631822676,2,2,0,1.0,0.0
1028,0.22739428281784058,,1,1,0,1.0,0.0
1029,0.5367322294041514,0.49970691462311195,4,3,1,0.75,0.25
1030,0.5518627017736435,,1,1,0,1.0,0.0
1031,-0.8971722461283207,,1,0,1,0.0,1.0
1032,-0.024249696731567395,0.20032746130643703,5,3,2,0.6,0.4
1034,-0.8516764864325522,,1,0,1,0.0,1.0
1035,-0.9689367497339846,,1,0,1,0.0,1.0
1036,-0.10559283103793854,1.2212054611216718,2,1,1,0.5,0.5
1037,0.1172631718218326,1.0349889530886769,2,1,1,0.5,0.5
1038,0.5125356074422599,0.4696036072250558,4,3,1,0.75,0.25
1039,0.26464144906236065,0.6151528322709752,9,6,3,0.6666666666666666,0.3333333333333333
1040,0.25200738026095293,0.6991490210454593,7,4,3,0.5714285714285714,0.42857142857142855
1041,-0.23803846237640228,0.4564788028815217,31,8,23,0.25806451612903225,0.7419354838709677
1043,0.0049924552440643866,,1,1,0,1.0,0.0
1044,0.0049924552440643866,,1,1,0,1.0,0.0
1045,0.29459428042173386,0.49170666905888144,3,3,0,1.0,0.0
1046,0.0049924552440643866,,1,1,0,1.0,0.0
1047,-0.01712001363436381,0.6363532259142605,3,1,2,0.3333333333333333,0.6666666666666666
1048,-0.03558855503797533,0.7525926973783272,3,1,2,0.3333333333333333,0.6666666666666666
1050,-0.3204626142978668,,1,0,1,0.0,1.0
1051,0.29076824544204605,0.5669097528350197,9,7,2,0.7777777777777778,0.2222222222222222
1052,-0.0014563817530870715,0.6290398420718555,4,2,2,0.5,0.5
1053,-0.2549010713895162,0.5394908059450233,3,2,1,0.6666666666666666,0.3333333333333333
1054,-0.4387358203530311,0.5515388542126382,2,0,2,0.0,1.0
1055,0.3958338548739751,0.5883950711842739,3,2,1,0.6666666666666666,0.3333333333333333
1056,0.45489161647856236,0.5351833020541491,4,3,1,0.75,0.25
1058,0.13844582562645275,0.5865143206647057,12,7,5,0.5833333333333334,0.4166666666666667
1060,-0.9465289134532213,,1,0,1,0.0,1.0
1061,0.12363603586951888,0.586553214088564,6,3,3,0.5,0.5
1062,-0.3318687528371811,0.5559785837474915,5,1,4,0.2,0.8
1063,0.1415694698225707,0.8127262892917937,8,4,4,0.5,0.5
1064,0.40937094390392303,0.17504548465188458,3,3,0,1.0,0.0
1065,0.19168241772179803,0.6154327995335517,12,8,4,0.6666666666666666,0.3333333333333333
1066,0.004993647336959839,,1,1,0,1.0,0.0
1067,0.5510635864403512,0.20417514519538635,9,9,0,1.0,0.0
1069,-0.055576570332050323,1.0756221870973552,2,1,1,0.5,0.5
1070,0.45660279753307503,0.506648849655068,6,5,1,0.8333333333333334,0.16666666666666666
1071,0.4791921554133296,0.40558686836359714,8,6,2,0.75,0.25
1074,-0.18287295848131177,0.4550453182885277,6,3,3,0.5,0.5
1075,0.34044800549745563,0.560846608961258,5,4,1,0.8,0.2
1076,0.6759734377264977,0.12149350650515539,2,2,0,1.0,0.0
1078,-0.18045016378164294,0.31479977402735737,4,2,2,0.5,0.5
1079,0.7526274397969246,,1,1,0,1.0,0.0
1080,-0.028927815231409946,0.5842382303180562,11,5,6,0.45454545454545453,0.5454545454545454
1081,0.20198914706707,0.4834979134880248,5,4,1,0.8,0.2
1082,0.8879095390439034,,1,1,0,1.0,0.0
1083,-0.22945585846900943,0.4708616627261396,3,1,2,0.3333333333333333,0.6666666666666666
1084,-0.15306100249290472,,1,0,1,0.0,1.0
1085,-0.6501427888870239,0.22909117598284456,2,0,2,0.0,1.0
1086,0.4768850915133953,0.5245800601413534,4,3,1,0.75,0.25
1087,0.3161162808537483,0.6671195055832153,2,1,1,0.5,0.5
1088,0.25523393880575895,0.3830411443742261,8,6,2,0.75,0.25
1089,-0.16840040683746338,,1,0,1,0.0,1.0
1090,0.14356514811515808,0.9177967616803471,3,2,1,0.6666666666666666,0.3333333333333333
1091,-0.05019502341747284,0.7095891586502858,3,1,2,0.3333333333333333,0.6666666666666666
1092,0.6321037709712983,,1,1,0,1.0,0.0
1093,0.41870287060737615,,1,1,0,1.0,0.0
1094,0.30821414291858673,0.42581011864170737,5,3,2,0.6,0.4
1095,-0.6035719588398933,0.2138628628578756,6,0,6,0.0,1.0
1096,-0.22352597117424017,0.1242001426159119,9,0,9,0.0,1.0
1098,0.214556529903068,0.47608113979625793,13,9,4,0.6923076923076923,0.3076923076923077
1100,-0.8006919771432878,,1,0,1,0.0,1.0
1101,0.06024601869285105,0.7915069308150775,4,2,2,0.5,0.5
1102,-0.046001674607396126,0.6198864994723546,4,2,2,0.5,0.5
1103,-0.19352374970912936,0.0817786892040217,2,0,2,0.0,1.0
1104,0.6702626757323743,0.20253294525465215,2,2,0,1.0,0.0
1105,0.443129450082779,,1,1,0,1.0,0.0
1106,0.45656505227088934,,1,1,0,1.0,0.0
1107,0.6322485208511354,,1,1,0,1.0,0.0
1108,-0.3653142526745796,0.7054405581404877,4,1,3,0.25,0.75
1110,0.3692396329715848,0.47443685061062757,4,3,1,0.75,0.25
1111,-0.31119144707918167,0.4471532487435249,2,1,1,0.5,0.5
1112,0.4782636109739542,0.5930835549110334,10,8,2,0.8,0.2
1113,0.0049924552440643866,,1,1,0,1.0,0.0
1114,-0.02288746088743211,0.5161817464855744,6,3,3,0.5,0.5
1115,0.18999836081638935,0.8536363394711572,4,2,2,0.5,0.5
1116,-0.4872985780239105,0.4610659905155887,3,1,2,0.3333333333333333,0.6666666666666666
1117,0.12677042186260223,0.038227381260199186,2,2,0,1.0,0.0
1118,0.115436851978302,0.6569629970185491,3,2,1,0.6666666666666666,0.3333333333333333
1120,0.48842480809738237,0.6563302806684822,6,5,1,0.8333333333333334,0.16666666666666666
1121,0.049698488278822464,0.4562958185625677,11,4,7,0.36363636363636365,0.6363636363636364
1122,-0.16507071256637576,0.06651248954407248,2,0,2,0.0,1.0
1123,-0.059529247693717535,1.2854800109617326,2,1,1,0.5,0.5
1125,0.8667174143095812,0.09489138708736232,3,3,0,1.0,0.0
1127,-0.3281587778280178,1.0356614712811008,3,1,2,0.3333333333333333,0.6666666666666666
1128,0.7840389460325241,,1,1,0,1.0,0.0
1129,-0.28228630817362244,0.6264691014001865,7,2,5,0.2857142857142857,0.7142857142857143
1130,0.004992693662643433,,1,1,0,1.0,0.0
1131,0.23136902848879495,0.3313760642259955,3,2,1,0.6666666666666666,0.3333333333333333
1132,-0.14808522537350655,0.5541748641373183,4,2,2,0.5,0.5
1133,0.7600411027669907,0.045457335947455005,2,2,0,1.0,0.0
1134,-0.13770527889331183,0.5739791769389377,45,18,27,0.4,0.6
1135,-0.4620775952935219,0.45413363255990097,3,1,2,0.3333333333333333,0.6666666666666666
1136,-0.912948686629534,,1,0,1,0.0,1.0
1137,-0.31489668786525726,0.45239164893480766,2,1,1,0.5,0.5
1138,-0.25134930014610296,,1,0,1,0.0,1.0
1139,0.3893467359244823,0.5911145123500158,15,11,4,0.7333333333333333,0.26666666666666666
1141,-0.5280471742153168,,1,0,1,0.0,1.0
1142,-0.27730421784023446,0.5089431065933169,6,2,4,0.3333333333333333,0.6666666666666666
1143,0.2626490853726864,0.7269038250133345,2,1,1,0.5,0.5
1146,0.13287903368473053,0.45621171284328943,2,1,1,0.5,0.5
1147,0.015974630912145,0.13987943312845222,3,2,1,0.6666666666666666,0.3333333333333333
1148,-0.36141227185726166,0.3830759303494269,2,0,2,0.0,1.0
1149,-0.09287218749523166,0.04849068678163256,2,0,2,0.0,1.0
1150,0.13950883736833933,0.802685611478131,4,3,1,0.75,0.25
1151,0.13323277235031128,,1,1,0,1.0,0.0
1153,0.7287860959768295,,1,1,0,1.0,0.0
1154,-0.13173116650432354,1.1562999887644714,2,1,1,0.5,0.5
1155,0.4740569833666086,0.5088015417384,4,3,1,0.75,0.25
1157,0.6816780501976609,0.3984092607194309,2,2,0,1.0,0.0
1158,0.048104807734489476,0.6848199935576064,3,2,1,0.6666666666666666,0.3333333333333333
1159,0.4076619162224234,0.7965845846976578,2,1,1,0.5,0.5
1160,0.14211478829383856,,1,1,0,1.0,0.0
1161,0.1502364575862885,,1,1,0,1.0,0.0
1163,0.26500511169433594,0.8555908449868519,2,1,1,0.5,0.5
1164,0.004992514848709162,,1,1,0,1.0,0.0
1165,0.39881452545523643,0.5307793002121496,6,5,1,0.8333333333333334,0.16666666666666666
1168,-0.08133705332875252,0.6181459657141873,4,2,2,0.5,0.5
1169,-0.1936221718788147,0.11714299289802738,2,0,2,0.0,1.0
1170,0.5027586929500104,0.5525707829199351,2,2,0,1.0,0.0
1171,0.3689092604443431,0.5560430804243793,20,14,6,0.7,0.3
1172,0.1496998080611229,0.47145963618855213,25,16,9,0.64,0.36
1173,-0.6348369717597961,0.1424078369441858,2,0,2,0.0,1.0
1175,-0.005716145038604764,0.015145933627723429,2,1,1,0.5,0.5
1177,0.15392545672754446,0.6482893915196375,6,3,3,0.5,0.5
1178,-0.002160031348466873,0.7725463259459991,4,2,2,0.5,0.5
1179,0.5603851632525524,0.5000038486212822,3,2,1,0.6666666666666666,0.3333333333333333
1180,-0.6498373746871948,,1,0,1,0.0,1.0
1182,0.7579298317432404,,1,1,0,1.0,0.0
1183,-0.08245949149131775,0.3820588850575951,5,2,3,0.4,0.6
1185,0.16328685171902177,0.6973298643712225,6,4,2,0.6666666666666666,0.3333333333333333
1187,-0.11064277589321139,0.1635345980364234,2,1,1,0.5,0.5
1189,0.04133778328404708,0.45584332673675027,17,8,9,0.47058823529411764,0.5294117647058824
1190,0.16990244388580322,,1,1,0,1.0,0.0
1191,0.3268362782895565,0.5044636628552377,5,3,2,0.6,0.4
1193,-0.2024257853627205,0.34010876310656224,4,2,2,0.5,0.5
1194,0.3294846725960572,1.070703884602016,3,2,1,0.6666666666666666,0.3333333333333333
1195,0.25819006711244585,0.5362573858114904,5,4,1,0.8,0.2
1196,0.1990701854228973,0.744500836706255,4,2,2,0.5,0.5
1197,0.31027327105402946,0.6588556096766464,2,1,1,0.5,0.5
1198,0.4317839095989863,0.38965893368898424,3,3,0,1.0,0.0
1201,0.18140062454499697,0.5870899794101337,19,11,8,0.5789473684210527,0.42105263157894735
1202,0.11553770552078879,0.7101607026614813,3,2,1,0.6666666666666666,0.3333333333333333
1203,-0.521978508681059,0.5380305416521618,2,0,2,0.0,1.0
1204,0.32190678109015736,0.4403619786315917,28,20,8,0.7142857142857143,0.2857142857142857
1205,-0.8096734136343005,,1,0,1,0.0,1.0
1206,0.09950003710885842,0.6116322406540868,30,14,16,0.4666666666666667,0.5333333333333333
1209,0.0028990264981985313,0.8081487230314842,5,2,3,0.4,0.6
1211,-0.1556081771850586,,1,0,1,0.0,1.0
1212,-0.8431071341037751,,1,0,1,0.0,1.0
1213,0.11914087154648521,0.516923377409037,11,8,3,0.7272727272727273,0.2727272727272727
1215,0.2631636379020555,0.4311448455684419,7,4,3,0.5714285714285714,0.42857142857142855
1217,-0.5706530855968595,0.49845629839482747,3,0,3,0.0,1.0
1218,-0.08170326054096225,0.12260794293676824,2,1,1,0.5,0.5
1219,-0.21042832732200625,0.7692832663539201,4,2,2,0.5,0.5
1220,-0.20940518006682396,0.4894251230295593,4,1,3,0.25,0.75
1223,0.7859779223799706,,1,1,0,1.0,0.0
1224,-0.10541281178593634,0.5509642819898075,5,2,3,0.4,0.6
1226,0.07622709497809413,0.5553430423500338,4,3,1,0.75,0.25
1227,0.09717041887342928,0.7306507985820285,5,2,3,0.4,0.6
1228,0.24351462125778198,0.5128229642115861,5,4,1,0.8,0.2
1229,0.16618518458633888,0.46821478150994417,41,28,13,0.6829268292682927,0.3170731707317073
1231,-0.24875813403299876,0.5831566536424,7,3,4,0.42857142857142855,0.5714285714285714
1232,-0.5162016153335571,,1,0,1,0.0,1.0
1233,-0.6735763251781464,,1,0,1,0.0,1.0
1234,0.05584836751222616,0.8950308648356945,2,1,1,0.5,0.5
1235,0.2871258445084095,0.43570136712684565,4,3,1,0.75,0.25
1236,0.6560142487287521,,1,1,0,1.0,0.0
1237,0.15348160564899443,0.44449818456806445,5,2,3,0.4,0.6
1238,0.198846635222435,0.5122368242676176,5,3,2,0.6,0.4
1239,0.7270612716674805,,1,1,0,1.0,0.0
1240,0.4697467982769013,,1,1,0,1.0,0.0
1241,-0.7997501082718372,0.18137129710855954,2,0,2,0.0,1.0
1242,0.16333285346627235,0.4314219921424092,4,3,1,0.75,0.25
1244,0.8447293639183046,,1,1,0,1.0,0.0
1246,0.032107673585414886,0.892281309805965,2,1,1,0.5,0.5
1247,0.37114940397441387,0.7449482211207544,2,1,1,0.5,0.5
1249,0.2236047638580203,0.7205065917424067,8,4,4,0.5,0.5
1250,-0.3731059730052948,,1,0,1,0.0,1.0
1251,-0.44506606273353105,0.6364785649575112,2,1,1,0.5,0.5
1254,-0.5364285996183754,0.4053229936678363,4,1,3,0.25,0.75
1255,-0.26095348596572876,,1,0,1,0.0,1.0
1256,0.01180989295244217,0.8984409242018623,2,1,1,0.5,0.5
1257,0.21227254022501016,0.6063582931299084,19,13,6,0.6842105263157895,0.3157894736842105
1259,0.7587009519338608,,1,1,0,1.0,0.0
1260,0.23918989466296303,0.45185129456822454,9,6,3,0.6666666666666666,0.3333333333333333
1261,0.2386678159236908,,1,1,0,1.0,0.0
1262,0.2678308387597402,0.5018343502592215,3,2,1,0.6666666666666666,0.3333333333333333
1263,-0.25134968757629395,,1,0,1,0.0,1.0
1264,-0.8428364787250757,0.09245500486490336,2,0,2,0.0,1.0
1265,0.1938748814165592,0.6529389785252402,10,7,3,0.7,0.3
1266,0.39416663348674774,0.04859976282557872,2,2,0,1.0,0.0
1267,0.24749732336827687,0.5614682460048808,7,4,3,0.5714285714285714,0.42857142857142855
1268,0.721829729154706,0.2742652034487872,2,2,0,1.0,0.0
1269,-0.08949562907218939,,1,0,1,0.0,1.0
1270,0.0226145734389623,0.6770308102918016,3,2,1,0.6666666666666666,0.3333333333333333
1271,-0.46785485247770947,0.34378353926666594,3,0,3,0.0,1.0
1273,-0.5427302718162538,,1,0,1,0.0,1.0
1275,-0.5358619391918183,,1,0,1,0.0,1.0
1277,0.2010882765054703,0.4700617840490161,5,3,2,0.6,0.4
1278,0.06622528098523617,0.5599417698422481,4,2,2,0.5,0.5
1279,0.5057173886646827,0.5293728563047723,6,5,1,0.8333333333333334,0.16666666666666666
1280,-0.08696164935827255,0.33227937040136546,4,2,2,0.5,0.5
1282,0.1134789204224944,0.5237764299235532,12,6,6,0.5,0.5
1283,0.5633646473288536,0.15187746462459836,2,2,0,1.0,0.0
1284,-0.040030556917190575,0.7436858320312861,5,2,3,0.4,0.6
1285,-0.0444570817053318,0.3466528292616819,4,3,1,0.75,0.25
1286,-0.6423002332448959,,1,0,1,0.0,1.0
1287,0.8769009150564671,,1,1,0,1.0,0.0
1288,-0.07014577214916545,0.7411121050041026,3,2,1,0.6666666666666666,0.3333333333333333
1289,0.3954339232295752,0.41435882527442547,4,3,1,0.75,0.25
1290,-0.25135025382041937,0.0,2,0,2,0.0,1.0
1291,-0.8375056236982347,,1,0,1,0.0,1.0
1292,-0.7047989070415497,0.09731911054973948,4,0,4,0.0,1.0
1293,-0.25135025382041937,,1,0,1,0.0,1.0
1294,-0.3390093917647998,0.8224064984977038,3,1,2,0.3333333333333333,0.6666666666666666
1296,0.004992514848709162,,1,1,0,1.0,0.0
1297,0.86460392922163,,1,1,0,1.0,0.0
1298,-0.3088942468166352,,1,0,1,0.0,1.0
1299,-0.38192473351955414,0.06903929847942189,2,0,2,0.0,1.0
1300,0.3485763490200043,0.6758922998731963,5,4,1,0.8,0.2
1301,-0.5308522433042526,,1,0,1,0.0,1.0
1302,0.9301181100308896,,1,1,0,1.0,0.0
1305,0.2742078267037869,0.5853754115718622,4,2,2,0.5,0.5
1306,-0.48638533800840383,0.37723253944290985,4,0,4,0.0,1.0
1307,0.23818638920784002,0.3297851389908887,2,2,0,1.0,0.0
1308,0.46864062547683716,,1,1,0,1.0,0.0
1309,0.3195239454507828,0.4448138141599428,2,2,0,1.0,0.0
1310,0.24459430165588855,0.5380164412553206,10,8,2,0.8,0.2
1311,0.2532900720834732,0.7136678443145111,2,1,1,0.5,0.5
1312,0.2999372333288193,0.6896873411830253,2,1,1,0.5,0.5
1313,0.09730450063943868,0.8911996952326299,2,1,1,0.5,0.5
1314,-0.3233662992715836,0.43146009118546935,3,1,2,0.3333333333333333,0.6666666666666666
1315,-0.25134930014610296,,1,0,1,0.0,1.0
1316,0.6320994198322296,,1,1,0,1.0,0.0
1318,-0.02501827904156276,0.5138546829555621,7,2,5,0.2857142857142857,0.7142857142857143
1320,0.6321037709712983,,1,1,0,1.0,0.0
1321,0.16030730058749518,0.6294367516089392,6,4,2,0.6666666666666666,0.3333333333333333
1322,0.3784613862633705,0.2883948431054331,5,5,0,1.0,0.0
1323,0.45737165212631226,0.48384921518419655,5,4,1,0.8,0.2
1325,0.2822057008743286,0.2509439723831652,3,3,0,1.0,0.0
1326,0.3182322482268016,0.3978744396230005,3,3,0,1.0,0.0
1327,0.3098391613789967,0.5058271680003054,7,5,2,0.7142857142857143,0.2857142857142857
1331,-0.22075744420289994,0.5986748571531001,5,2,3,0.4,0.6
1332,0.1503081868092219,0.5437326641565294,6,4,2,0.6666666666666666,0.3333333333333333
1333,-0.15560820698738098,,1,0,1,0.0,1.0
1334,0.38271034935202736,0.4717668080599628,26,22,4,0.8461538461538461,0.15384615384615385
1337,0.8631971180438995,,1,1,0,1.0,0.0
1338,0.5921201556921005,,1,1,0,1.0,0.0
1339,-0.5004243031144142,0.28539369861058383,4,0,4,0.0,1.0
1340,-0.5328686088323593,,1,0,1,0.0,1.0
1341,0.11899629086256028,0.5669674872757934,5,4,1,0.8,0.2
1343,0.34970371052622795,0.9059190246976415,3,2,1,0.6666666666666666,0.3333333333333333
1344,0.8965757638216021,,1,1,0,1.0,0.0
1345,0.7607654854655266,,1,1,0,1.0,0.0
1346,0.2766070645302534,0.777318886999342,4,3,1,0.75,0.25
1347,-0.35392069816589355,,1,0,1,0.0,1.0
1349,0.5782690743605298,0.49836480432534896,3,3,0,1.0,0.0
1351,0.3444851338863373,0.766651773270452,3,2,1,0.6666666666666666,0.3333333333333333
1352,-0.7871240116655827,0.04242655080268063,2,0,2,0.0,1.0
1353,0.17380452528595924,0.800492186991495,6,4,2,0.6666666666666666,0.3333333333333333
1354,-0.16454210877418518,,1,0,1,0.0,1.0
1355,0.1135412156581879,0.15350944328250085,2,2,0,1.0,0.0
1356,0.3498292858712375,0.8036048114920612,4,3,1,0.75,0.25
1357,-0.01694951355457306,0.3436659043020495,5,2,3,0.4,0.6
1358,0.08565554022789001,0.1140731428930394,2,2,0,1.0,0.0
1359,-0.017543673515319824,,1,0,1,0.0,1.0
1360,-0.059648323059082034,0.15162139994237062,5,2,3,0.4,0.6
1362,-0.04293536022305483,0.6500287402326026,4,2,2,0.5,0.5
1363,0.08689930165807404,0.6345309003390119,6,4,2,0.6666666666666666,0.3333333333333333
1364,-0.8793202750384808,,1,0,1,0.0,1.0
1365,-0.43383390208085376,0.1252379281474694,3,0,3,0.0,1.0
1366,0.6296928450465202,0.4104660861793467,4,4,0,1.0,0.0
1368,0.48087422456592327,0.7241957997196682,4,3,1,0.75,0.25
1369,0.4560416179398696,0.3883584320572806,6,5,1,0.8333333333333334,0.16666666666666666
1371,-0.1191989379003644,0.6942551634286239,6,2,4,0.3333333333333333,0.6666666666666666
1372,-0.15932897726694742,0.9109610676247528,3,1,2,0.3333333333333333,0.6666666666666666
1373,0.6541763916611671,0.3948611369238052,3,3,0,1.0,0.0
1375,0.004992514848709162,,1,1,0,1.0,0.0
1378,0.34562325444338576,0.5202308601357426,14,10,4,0.7142857142857143,0.2857142857142857
1379,-0.9571288693696262,0.03253442994190459,2,0,2,0.0,1.0
1381,0.2673474432279666,0.6071493869879057,3,1,2,0.3333333333333333,0.6666666666666666
1382,-0.9666493125259875,,1,0,1,0.0,1.0
1383,0.010003656148910578,,1,1,0,1.0,0.0
1384,0.09035745263099676,,1,1,0,1.0,0.0
1385,-0.9162210188806057,,1,0,1,0.0,1.0
1386,-0.20295785974873148,0.6481530055490963,23,8,15,0.34782608695652173,0.6521739130434783
1387,-0.35649251937866216,,1,0,1,0.0,1.0
1388,-0.38194159269332884,0.20416605481279185,5,0,5,0.0,1.0
1389,-0.7599634453654289,,1,0,1,0.0,1.0
1390,0.63089419901371,,1,1,0,1.0,0.0
1391,-0.4336149245500565,0.6202842100338332,2,1,1,0.5,0.5
1392,0.6370546519756317,,1,1,0,1.0,0.0
1393,0.38293540664017195,0.7100783052281375,2,1,1,0.5,0.5
1394,0.4235170762985945,0.49461358191326554,4,3,1,0.75,0.25
1395,-0.29618965089321136,0.5342047526542342,4,2,2,0.5,0.5
1397,0.5286816945299506,0.40155070991903646,4,4,0,1.0,0.0
1398,0.24833375168964267,0.4866490065041414,8,5,3,0.625,0.375
1400,0.004992246627807617,,1,1,0,1.0,0.0
1401,-0.084963744195799,0.9066655687590014,3,1,2,0.3333333333333333,0.6666666666666666
1402,0.6400939375162126,,1,1,0,1.0,0.0
1404,0.4810114453236262,0.3092202322186797,3,3,0,1.0,0.0
1405,-0.33670453727245336,0.48323222601101773,2,1,1,0.5,0.5
1406,-0.8793490752577782,,1,0,1,0.0,1.0
1408,0.7170700654387474,0.05778443566320901,2,2,0,1.0,0.0
1410,-0.14392312872223556,0.824390963129078,8,3,5,0.375,0.625
1411,0.6155118644237518,0.20140942090882885,2,2,0,1.0,0.0
1412,0.8140166128675143,0.05343653981544797,3,3,0,1.0,0.0
1413,-0.1855076551437378,,1,0,1,0.0,1.0
1415,0.6961290240287782,,1,1,0,1.0,0.0
1416,-0.06214491277933121,0.38157250865020975,4,2,2,0.5,0.5
1417,-0.2247367665171623,0.6640753663066987,5,1,4,0.2,0.8
1418,-0.15560820698738098,,1,0,1,0.0,1.0
1421,0.43018336594104767,0.5079243487419991,4,3,1,0.75,0.25
1422,0.09683451056480413,,1,1,0,1.0,0.0
1424,0.7579303234815598,,1,1,0,1.0,0.0
1425,0.05317452549934393,,1,1,0,1.0,0.0
1426,0.6941834688186646,,1,1,0,1.0,0.0
1429,0.5448121264576912,0.343709285505414,5,4,1,0.8,0.2
1430,0.89776698499918,,1,1,0,1.0,0.0
1431,0.23408243060112008,0.19944621577214294,3,3,0,1.0,0.0
1432,0.29151904802112016,0.5634402619370236,17,12,5,0.7058823529411765,0.29411764705882354
1434,0.3942654430866242,0.5505148016976571,2,2,0,1.0,0.0
1435,0.6938566267490387,,1,1,0,1.0,0.0
1438,-0.15560799837112427,,1,0,1,0.0,1.0
1439,-0.24007802208264672,0.5145535426781371,3,1,2,0.3333333333333333,0.6666666666666666
1440,0.3425407057834996,0.5291898979156278,9,6,3,0.6666666666666666,0.3333333333333333
1442,-0.13218331336975098,,1,0,1,0.0,1.0
1445,-0.5475663095712662,,1,0,1,0.0,1.0
1447,-0.48359769210219394,0.662069538683269,2,0,2,0.0,1.0
1448,0.21582844108343124,0.26524670027820296,6,5,1,0.8333333333333334,0.16666666666666666
1450,-0.37103790044784546,0.4679666883917707,3,1,2,0.3333333333333333,0.6666666666666666
1451,-0.025266647338867198,0.38639045365662195,6,4,2,0.6666666666666666,0.3333333333333333
1452,-0.15560853481292725,,1,0,1,0.0,1.0
1453,-0.07460284233093262,,1,0,1,0.0,1.0
1454,0.19357141479849815,0.7968100630932012,2,1,1,0.5,0.5
1455,0.24738258495926857,0.43617180203545447,4,2,2,0.5,0.5
1456,-0.17138583709796265,0.6753625694623847,3,2,1,0.6666666666666666,0.3333333333333333
1458,0.2155020385980606,0.5293261639141729,4,3,1,0.75,0.25
1460,0.7171175479888916,,1,1,0,1.0,0.0
1462,0.28179472684860235,,1,1,0,1.0,0.0
1464,0.0049924552440643866,,1,1,0,1.0,0.0
1465,0.5905942413955928,0.3084045805775689,4,4,0,1.0,0.0
1466,-0.4125111401081086,,1,0,1,0.0,1.0
1467,0.25344046950340277,0.6453754694775581,3,2,1,0.6666666666666666,0.3333333333333333
1469,-0.15821440815925597,0.6010568933762004,5,2,3,0.4,0.6
1470,-0.2375719249248505,0.34675131071210064,2,1,1,0.5,0.5
1471,0.6283103227615358,0.1280181231458691,2,2,0,1.0,0.0
1472,0.30655766030152637,0.3738857483218779,6,5,1,0.8333333333333334,0.16666666666666666
1473,0.3421159200370312,0.3230526993729072,4,4,0,1.0,0.0
1474,0.004992246627807617,,1,1,0,1.0,0.0
1475,0.34514632262289524,0.40659344515331236,4,3,1,0.75,0.25
1480,0.14463901768128085,0.8637231204338254,3,2,1,0.6666666666666666,0.3333333333333333
1481,-0.3051027655601502,,1,0,1,0.0,1.0
1482,-0.41322634890675547,0.3969922871332456,5,1,4,0.2,0.8
1483,-0.09494185447692874,0.1689433663260992,2,1,1,0.5,0.5
1485,0.8160835579037667,,1,1,0,1.0,0.0
1486,-0.7909424901008606,,1,0,1,0.0,1.0
1487,0.1492269188165665,0.04422820740433181,2,2,0,1.0,0.0
1488,0.621365025639534,0.19313180093471358,2,2,0,1.0,0.0
1489,0.028109624981880188,0.25981654464865017,2,1,1,0.5,0.5
1490,0.08265720059474309,0.5785165906753931,3,1,2,0.3333333333333333,0.6666666666666666
1491,-0.08238673210144043,,1,0,1,0.0,1.0
1492,0.004992246627807617,,1,1,0,1.0,0.0
1493,0.023748385719955023,0.8488742955368768,4,2,2,0.5,0.5
1494,-0.3631033003330231,,1,0,1,0.0,1.0
1495,0.4300567088648677,0.6869595748197702,6,5,1,0.8333333333333334,0.16666666666666666
1496,0.45455320179462433,0.006051465582618361,2,2,0,1.0,0.0
1497,0.4152849495410919,0.3747791737505352,5,4,1,0.8,0.2
1498,0.2632672488689423,,1,1,0,1.0,0.0
1499,-0.07292242348194122,0.5994750784085515,6,2,4,0.3333333333333333,0.6666666666666666
1500,0.7185327708721161,,1,1,0,1.0,0.0
1503,-0.15371964871883398,0.1380691771382016,2,0,2,0.0,1.0
1505,0.004992246627807617,,1,1,0,1.0,0.0
1508,-0.2952419579029083,0.6100192409474741,5,2,3,0.4,0.6
1509,-0.3328407406806946,,1,0,1,0.0,1.0
1512,-0.27301403880119324,,1,0,1,0.0,1.0
1514,0.570903554558754,0.19894073247757602,2,2,0,1.0,0.0
1515,-0.01660281543930377,0.9025395555828708,3,1,2,0.3333333333333333,0.6666666666666666
1516,-0.34896862506866455,0.13805356173082833,2,0,2,0.0,1.0
1518,-0.48552335798740387,0.06695631693231648,2,0,2,0.0,1.0
1519,0.8542245179414749,,1,1,0,1.0,0.0
1521,0.8604468628764155,,1,1,0,1.0,0.0
1523,0.8705619722604752,,1,1,0,1.0,0.0
1525,-0.8387497216463089,,1,0,1,0.0,1.0
1526,-0.004519994370639324,0.6512384580897739,4,2,2,0.5,0.5
1528,0.9323834478855135,,1,1,0,1.0,0.0
1530,-0.939604675397277,,1,0,1,0.0,1.0
1531,0.4723197917143504,0.6267424280466866,3,2,1,0.6666666666666666,0.3333333333333333
1532,0.17043808102607733,,1,1,0,1.0,0.0
1533,0.3363206237554551,0.01575999213710286,2,2,0,1.0,0.0
1534,0.6916363090276718,,1,1,0,1.0,0.0
1536,-0.3393068611621857,,1,0,1,0.0,1.0
1537,0.004993647336959839,,1,1,0,1.0,0.0
1540,-0.1314029097557068,,1,0,1,0.0,1.0
1545,0.22137795140345895,0.48871160883345444,3,2,1,0.6666666666666666,0.3333333333333333
1546,-0.2414412945508957,0.08496815196508364,2,0,2,0.0,1.0
1547,0.10493757575750352,0.47743436083437873,4,2,2,0.5,0.5
